"TIME","GEO","SIEC","PLANT_TEC","UNIT","Value"
"2012","Liechtenstein","Pure biogasoline","Production capacity","Thousand tonnes per year",":"
"2012","Liechtenstein","Pure biodiesels","Production capacity","Thousand tonnes per year",":"
"2012","Liechtenstein","Pure bio jet kerosene","Production capacity","Thousand tonnes per year",":"
"2012","Liechtenstein","Other liquid biofuels","Production capacity","Thousand tonnes per year",":"
"2012","Norway","Pure biogasoline","Production capacity","Thousand tonnes per year","0.000"
"2012","Norway","Pure biodiesels","Production capacity","Thousand tonnes per year","0.000"
"2012","Norway","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000"
"2012","Norway","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000"
"2012","United Kingdom","Pure biogasoline","Production capacity","Thousand tonnes per year","710.630"
"2012","United Kingdom","Pure biodiesels","Production capacity","Thousand tonnes per year","516.200"
"2012","United Kingdom","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000"
"2012","United Kingdom","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000"
"2012","Montenegro","Pure biogasoline","Production capacity","Thousand tonnes per year","0.000"
"2012","Montenegro","Pure biodiesels","Production capacity","Thousand tonnes per year","0.000"
"2012","Montenegro","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000"
"2012","Montenegro","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000"
"2012","North Macedonia","Pure biogasoline","Production capacity","Thousand tonnes per year","0.000"
"2012","North Macedonia","Pure biodiesels","Production capacity","Thousand tonnes per year","20.000"
"2012","North Macedonia","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000"
"2012","North Macedonia","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000"
"2012","Albania","Pure biogasoline","Production capacity","Thousand tonnes per year","0.000"
"2012","Albania","Pure biodiesels","Production capacity","Thousand tonnes per year","0.000"
"2012","Albania","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000"
"2012","Albania","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000"
"2012","Serbia","Pure biogasoline","Production capacity","Thousand tonnes per year","0.000"
"2012","Serbia","Pure biodiesels","Production capacity","Thousand tonnes per year","0.000"
"2012","Serbia","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000"
"2012","Serbia","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000"
"2012","Turkey","Pure biogasoline","Production capacity","Thousand tonnes per year","0.000"
"2012","Turkey","Pure biodiesels","Production capacity","Thousand tonnes per year","457.476"
"2012","Turkey","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000"
"2012","Turkey","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000"
"2012","Bosnia and Herzegovina","Pure biogasoline","Production capacity","Thousand tonnes per year",":"
