TIME,GEO,NRG_BAL,SIEC,UNIT,Value
2013,Poland,Inland consumption - calculated,Solar thermal,Terajoule,1035
2013,Poland,Inland consumption - calculated,Primary solid biofuels,Terajoule,286243
2013,Poland,Inland consumption - calculated,Biogases,Terajoule,7593
2013,Poland,Inland consumption - calculated,Renewable municipal waste,Terajoule,1391
2013,Portugal,Inland consumption - calculated,Geothermal,Terajoule,7551
2013,Portugal,Inland consumption - calculated,Solar thermal,Terajoule,3046
2013,Portugal,Inland consumption - calculated,Primary solid biofuels,Terajoule,97645
2013,Portugal,Inland consumption - calculated,Biogases,Terajoule,2763
2013,Portugal,Inland consumption - calculated,Renewable municipal waste,Terajoule,4049
2013,Romania,Inland consumption - calculated,Geothermal,Terajoule,1090
2013,Romania,Inland consumption - calculated,Solar thermal,Terajoule,9
2013,Romania,Inland consumption - calculated,Primary solid biofuels,Terajoule,150335
2013,Romania,Inland consumption - calculated,Biogases,Terajoule,822
2013,Romania,Inland consumption - calculated,Renewable municipal waste,Terajoule,7
2013,Slovenia,Inland consumption - calculated,Geothermal,Terajoule,650
2013,Slovenia,Inland consumption - calculated,Solar thermal,Terajoule,426
2013,Slovenia,Inland consumption - calculated,Primary solid biofuels,Terajoule,27746
2013,Slovenia,Inland consumption - calculated,Biogases,Terajoule,1454
2013,Slovenia,Inland consumption - calculated,Renewable municipal waste,Terajoule,0
2013,Slovakia,Inland consumption - calculated,Geothermal,Terajoule,273
2013,Slovakia,Inland consumption - calculated,Solar thermal,Terajoule,235
2013,Slovakia,Inland consumption - calculated,Primary solid biofuels,Terajoule,31777
2013,Slovakia,Inland consumption - calculated,Biogases,Terajoule,2300
2013,Slovakia,Inland consumption - calculated,Renewable municipal waste,Terajoule,653
2013,Finland,Inland consumption - calculated,Geothermal,Terajoule,0
2013,Finland,Inland consumption - calculated,Solar thermal,Terajoule,52
2013,Finland,Inland consumption - calculated,Primary solid biofuels,Terajoule,339565
2013,Finland,Inland consumption - calculated,Biogases,Terajoule,3725
2013,Finland,Inland consumption - calculated,Renewable municipal waste,Terajoule,9295
2013,Sweden,Inland consumption - calculated,Geothermal,Terajoule,0
2013,Sweden,Inland consumption - calculated,Solar thermal,Terajoule,468
2013,Sweden,Inland consumption - calculated,Primary solid biofuels,Terajoule,385497
2013,Sweden,Inland consumption - calculated,Biogases,Terajoule,6070
2013,Sweden,Inland consumption - calculated,Renewable municipal waste,Terajoule,34339
2014,European Union - 27 countries (from 2020),Inland consumption - calculated,Geothermal,Terajoule,259144.6
2014,European Union - 27 countries (from 2020),Inland consumption - calculated,Solar thermal,Terajoule,172679.7
2014,European Union - 27 countries (from 2020),Inland consumption - calculated,Primary solid biofuels,Terajoule,3671384.1
2014,European Union - 27 countries (from 2020),Inland consumption - calculated,Biogases,Terajoule,530924.8
2014,European Union - 27 countries (from 2020),Inland consumption - calculated,Renewable municipal waste,Terajoule,371012.1
2014,Euro area - 19 countries  (from 2015),Inland consumption - calculated,Geothermal,Terajoule,251424.6
2014,Euro area - 19 countries  (from 2015),Inland consumption - calculated,Solar thermal,Terajoule,167193.9
2014,Euro area - 19 countries  (from 2015),Inland consumption - calculated,Primary solid biofuels,Terajoule,2463239.1
2014,Euro area - 19 countries  (from 2015),Inland consumption - calculated,Biogases,Terajoule,479135.6
2014,Euro area - 19 countries  (from 2015),Inland consumption - calculated,Renewable municipal waste,Terajoule,306006.9
2014,Belgium,Inland consumption - calculated,Geothermal,Terajoule,106
2014,Belgium,Inland consumption - calculated,Solar thermal,Terajoule,910.8
2014,Belgium,Inland consumption - calculated,Primary solid biofuels,Terajoule,70691.9
2014,Belgium,Inland consumption - calculated,Biogases,Terajoule,9129.9
2014,Belgium,Inland consumption - calculated,Renewable municipal waste,Terajoule,15323.4
2014,Bulgaria,Inland consumption - calculated,Geothermal,Terajoule,1400
2014,Bulgaria,Inland consumption - calculated,Solar thermal,Terajoule,824
2014,Bulgaria,Inland consumption - calculated,Primary solid biofuels,Terajoule,41599
2014,Bulgaria,Inland consumption - calculated,Biogases,Terajoule,435
2014,Bulgaria,Inland consumption - calculated,Renewable municipal waste,Terajoule,469
2014,Czechia,Inland consumption - calculated,Geothermal,Terajoule,0
2014,Czechia,Inland consumption - calculated,Solar thermal,Terajoule,618.7
2014,Czechia,Inland consumption - calculated,Primary solid biofuels,Terajoule,115683
2014,Czechia,Inland consumption - calculated,Biogases,Terajoule,25457
2014,Czechia,Inland consumption - calculated,Renewable municipal waste,Terajoule,3453
2014,Denmark,Inland consumption - calculated,Geothermal,Terajoule,166
2014,Denmark,Inland consumption - calculated,Solar thermal,Terajoule,1300.1
2014,Denmark,Inland consumption - calculated,Primary solid biofuels,Terajoule,100359.9
2014,Denmark,Inland consumption - calculated,Biogases,Terajoule,5561.2
2014,Denmark,Inland consumption - calculated,Renewable municipal waste,Terajoule,21298.2
2014,Germany,Inland consumption - calculated,Geothermal,Terajoule,7622
2014,Germany,Inland consumption - calculated,Solar thermal,Terajoule,25942
2014,Germany,Inland consumption - calculated,Primary solid biofuels,Terajoule,531793
2014,Germany,Inland consumption - calculated,Biogases,Terajoule,298275
2014,Germany,Inland consumption - calculated,Renewable municipal waste,Terajoule,127155
2014,Estonia,Inland consumption - calculated,Geothermal,Terajoule,0
2014,Estonia,Inland consumption - calculated,Solar thermal,Terajoule,0
2014,Estonia,Inland consumption - calculated,Primary solid biofuels,Terajoule,33045
2014,Estonia,Inland consumption - calculated,Biogases,Terajoule,403
2014,Estonia,Inland consumption - calculated,Renewable municipal waste,Terajoule,0
2014,Ireland,Inland consumption - calculated,Geothermal,Terajoule,0
2014,Ireland,Inland consumption - calculated,Solar thermal,Terajoule,449.9
2014,Ireland,Inland consumption - calculated,Primary solid biofuels,Terajoule,10593.8
2014,Ireland,Inland consumption - calculated,Biogases,Terajoule,2186.8
2014,Ireland,Inland consumption - calculated,Renewable municipal waste,Terajoule,2161.2
