TIME,GEO,SIEC,PLANT_TEC,UNIT,Value
2013,Slovakia,Other liquid biofuels,Production capacity,Thousand tonnes per year,0.00
2013,Finland,Pure biogasoline,Production capacity,Thousand tonnes per year,30.00
2013,Finland,Pure biodiesels,Production capacity,Thousand tonnes per year,380.00
2013,Finland,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2013,Finland,Other liquid biofuels,Production capacity,Thousand tonnes per year,35.00
2013,Sweden,Pure biogasoline,Production capacity,Thousand tonnes per year,187.55
2013,Sweden,Pure biodiesels,Production capacity,Thousand tonnes per year,285.80
2013,Sweden,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2013,Sweden,Other liquid biofuels,Production capacity,Thousand tonnes per year,148.05
2013,United Kingdom,Pure biogasoline,Production capacity,Thousand tonnes per year,718.57
2013,United Kingdom,Pure biodiesels,Production capacity,Thousand tonnes per year,528.84
2013,United Kingdom,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2013,United Kingdom,Other liquid biofuels,Production capacity,Thousand tonnes per year,0.00
2014,European Union - 27 countries (from 2020),Pure biogasoline,Production capacity,Thousand tonnes per year,4567.18
2014,European Union - 27 countries (from 2020),Pure biodiesels,Production capacity,Thousand tonnes per year,21581.19
2014,European Union - 27 countries (from 2020),Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2014,European Union - 27 countries (from 2020),Other liquid biofuels,Production capacity,Thousand tonnes per year,2749.35
2014,Euro area - 19 countries  (from 2015),Pure biogasoline,Production capacity,Thousand tonnes per year,3438.80
2014,Euro area - 19 countries  (from 2015),Pure biodiesels,Production capacity,Thousand tonnes per year,19439.46
2014,Euro area - 19 countries  (from 2015),Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2014,Euro area - 19 countries  (from 2015),Other liquid biofuels,Production capacity,Thousand tonnes per year,2634.22
2014,Belgium,Pure biogasoline,Production capacity,Thousand tonnes per year,369.00
2014,Belgium,Pure biodiesels,Production capacity,Thousand tonnes per year,665.00
2014,Belgium,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2014,Belgium,Other liquid biofuels,Production capacity,Thousand tonnes per year,71.15
2014,Bulgaria,Pure biogasoline,Production capacity,Thousand tonnes per year,24.00
2014,Bulgaria,Pure biodiesels,Production capacity,Thousand tonnes per year,163.74
2014,Bulgaria,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2014,Bulgaria,Other liquid biofuels,Production capacity,Thousand tonnes per year,0.00
2014,Czechia,Pure biogasoline,Production capacity,Thousand tonnes per year,160.00
2014,Czechia,Pure biodiesels,Production capacity,Thousand tonnes per year,420.00
2014,Czechia,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2014,Czechia,Other liquid biofuels,Production capacity,Thousand tonnes per year,0.00
2014,Denmark,Pure biogasoline,Production capacity,Thousand tonnes per year,0.00
2014,Denmark,Pure biodiesels,Production capacity,Thousand tonnes per year,0.00
2014,Denmark,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2014,Denmark,Other liquid biofuels,Production capacity,Thousand tonnes per year,42.15
2014,Germany,Pure biogasoline,Production capacity,Thousand tonnes per year,757.00
2014,Germany,Pure biodiesels,Production capacity,Thousand tonnes per year,4161.00
2014,Germany,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2014,Germany,Other liquid biofuels,Production capacity,Thousand tonnes per year,1791.00
2014,Estonia,Pure biogasoline,Production capacity,Thousand tonnes per year,0.00
2014,Estonia,Pure biodiesels,Production capacity,Thousand tonnes per year,0.00
2014,Estonia,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2014,Estonia,Other liquid biofuels,Production capacity,Thousand tonnes per year,0.00
2014,Ireland,Pure biogasoline,Production capacity,Thousand tonnes per year,0.00
2014,Ireland,Pure biodiesels,Production capacity,Thousand tonnes per year,29.92
2014,Ireland,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2014,Ireland,Other liquid biofuels,Production capacity,Thousand tonnes per year,0.00
2014,Greece,Pure biogasoline,Production capacity,Thousand tonnes per year,0.00
2014,Greece,Pure biodiesels,Production capacity,Thousand tonnes per year,973.10
2014,Greece,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2014,Greece,Other liquid biofuels,Production capacity,Thousand tonnes per year,0.00
2014,Spain,Pure biogasoline,Production capacity,Thousand tonnes per year,464.00
2014,Spain,Pure biodiesels,Production capacity,Thousand tonnes per year,4237.00
2014,Spain,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2014,Spain,Other liquid biofuels,Production capacity,Thousand tonnes per year,0.00
2014,France,Pure biogasoline,Production capacity,Thousand tonnes per year,1091.80
2014,France,Pure biodiesels,Production capacity,Thousand tonnes per year,2759.96
2014,France,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2014,France,Other liquid biofuels,Production capacity,Thousand tonnes per year,40.00
2014,Croatia,Pure biogasoline,Production capacity,Thousand tonnes per year,0.00
2014,Croatia,Pure biodiesels,Production capacity,Thousand tonnes per year,63.84
2014,Croatia,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2014,Croatia,Other liquid biofuels,Production capacity,Thousand tonnes per year,0.00
2014,Italy,Pure biogasoline,Production capacity,Thousand tonnes per year,332.00
2014,Italy,Pure biodiesels,Production capacity,Thousand tonnes per year,2212.19
2014,Italy,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2014,Italy,Other liquid biofuels,Production capacity,Thousand tonnes per year,0.00
2014,Cyprus,Pure biogasoline,Production capacity,Thousand tonnes per year,0.00
2014,Cyprus,Pure biodiesels,Production capacity,Thousand tonnes per year,14.08
2014,Cyprus,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2014,Cyprus,Other liquid biofuels,Production capacity,Thousand tonnes per year,0.00
2014,Latvia,Pure biogasoline,Production capacity,Thousand tonnes per year,19.00
2014,Latvia,Pure biodiesels,Production capacity,Thousand tonnes per year,173.00
2014,Latvia,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2014,Latvia,Other liquid biofuels,Production capacity,Thousand tonnes per year,0.00
2014,Lithuania,Pure biogasoline,Production capacity,Thousand tonnes per year,60.00
2014,Lithuania,Pure biodiesels,Production capacity,Thousand tonnes per year,140.00
2014,Lithuania,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2014,Lithuania,Other liquid biofuels,Production capacity,Thousand tonnes per year,0.00
2014,Luxembourg,Pure biogasoline,Production capacity,Thousand tonnes per year,0.00
2014,Luxembourg,Pure biodiesels,Production capacity,Thousand tonnes per year,0.00
2014,Luxembourg,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2014,Luxembourg,Other liquid biofuels,Production capacity,Thousand tonnes per year,0.00
2014,Hungary,Pure biogasoline,Production capacity,Thousand tonnes per year,334.00
2014,Hungary,Pure biodiesels,Production capacity,Thousand tonnes per year,150.00
2014,Hungary,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2014,Hungary,Other liquid biofuels,Production capacity,Thousand tonnes per year,0.00
2014,Malta,Pure biogasoline,Production capacity,Thousand tonnes per year,0.00
2014,Malta,Pure biodiesels,Production capacity,Thousand tonnes per year,1.40
2014,Malta,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2014,Malta,Other liquid biofuels,Production capacity,Thousand tonnes per year,0.00
2014,Netherlands,Pure biogasoline,Production capacity,Thousand tonnes per year,0.00
2014,Netherlands,Pure biodiesels,Production capacity,Thousand tonnes per year,2196.00
2014,Netherlands,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2014,Netherlands,Other liquid biofuels,Production capacity,Thousand tonnes per year,0.00
2014,Austria,Pure biogasoline,Production capacity,Thousand tonnes per year,210.00
2014,Austria,Pure biodiesels,Production capacity,Thousand tonnes per year,645.50
2014,Austria,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2014,Austria,Other liquid biofuels,Production capacity,Thousand tonnes per year,645.50
2014,Poland,Pure biogasoline,Production capacity,Thousand tonnes per year,365.40
2014,Poland,Pure biodiesels,Production capacity,Thousand tonnes per year,876.60
2014,Poland,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2014,Poland,Other liquid biofuels,Production capacity,Thousand tonnes per year,0.00
2014,Portugal,Pure biogasoline,Production capacity,Thousand tonnes per year,0.00
2014,Portugal,Pure biodiesels,Production capacity,Thousand tonnes per year,721.31
2014,Portugal,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2014,Portugal,Other liquid biofuels,Production capacity,Thousand tonnes per year,51.57
2014,Romania,Pure biogasoline,Production capacity,Thousand tonnes per year,89.00
2014,Romania,Pure biodiesels,Production capacity,Thousand tonnes per year,206.50
2014,Romania,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2014,Romania,Other liquid biofuels,Production capacity,Thousand tonnes per year,0.00
2014,Slovenia,Pure biogasoline,Production capacity,Thousand tonnes per year,0.00
2014,Slovenia,Pure biodiesels,Production capacity,Thousand tonnes per year,0.00
2014,Slovenia,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2014,Slovenia,Other liquid biofuels,Production capacity,Thousand tonnes per year,0.00
2014,Slovakia,Pure biogasoline,Production capacity,Thousand tonnes per year,106.00
2014,Slovakia,Pure biodiesels,Production capacity,Thousand tonnes per year,130.00
2014,Slovakia,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2014,Slovakia,Other liquid biofuels,Production capacity,Thousand tonnes per year,0.00
2014,Finland,Pure biogasoline,Production capacity,Thousand tonnes per year,30.00
2014,Finland,Pure biodiesels,Production capacity,Thousand tonnes per year,380.00
2014,Finland,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2014,Finland,Other liquid biofuels,Production capacity,Thousand tonnes per year,35.00
2014,Sweden,Pure biogasoline,Production capacity,Thousand tonnes per year,155.99
2014,Sweden,Pure biodiesels,Production capacity,Thousand tonnes per year,261.05
2014,Sweden,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2014,Sweden,Other liquid biofuels,Production capacity,Thousand tonnes per year,72.99
2014,United Kingdom,Pure biogasoline,Production capacity,Thousand tonnes per year,718.57
2014,United Kingdom,Pure biodiesels,Production capacity,Thousand tonnes per year,438.57
2014,United Kingdom,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2014,United Kingdom,Other liquid biofuels,Production capacity,Thousand tonnes per year,0.00
2015,European Union - 27 countries (from 2020),Pure biogasoline,Production capacity,Thousand tonnes per year,4934.10
2015,European Union - 27 countries (from 2020),Pure biodiesels,Production capacity,Thousand tonnes per year,21884.53
2015,European Union - 27 countries (from 2020),Pure bio jet kerosene,Production capacity,Thousand tonnes per year,1.00
2015,European Union - 27 countries (from 2020),Other liquid biofuels,Production capacity,Thousand tonnes per year,2740.45
2015,Euro area - 19 countries  (from 2015),Pure biogasoline,Production capacity,Thousand tonnes per year,3465.80
2015,Euro area - 19 countries  (from 2015),Pure biodiesels,Production capacity,Thousand tonnes per year,19423.28
2015,Euro area - 19 countries  (from 2015),Pure bio jet kerosene,Production capacity,Thousand tonnes per year,1.00
2015,Euro area - 19 countries  (from 2015),Other liquid biofuels,Production capacity,Thousand tonnes per year,2650.22
2015,Belgium,Pure biogasoline,Production capacity,Thousand tonnes per year,408.00
2015,Belgium,Pure biodiesels,Production capacity,Thousand tonnes per year,450.00
2015,Belgium,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2015,Belgium,Other liquid biofuels,Production capacity,Thousand tonnes per year,71.15
2015,Bulgaria,Pure biogasoline,Production capacity,Thousand tonnes per year,26.00
2015,Bulgaria,Pure biodiesels,Production capacity,Thousand tonnes per year,160.00
2015,Bulgaria,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2015,Bulgaria,Other liquid biofuels,Production capacity,Thousand tonnes per year,0.00
2015,Czechia,Pure biogasoline,Production capacity,Thousand tonnes per year,160.00
2015,Czechia,Pure biodiesels,Production capacity,Thousand tonnes per year,420.00
2015,Czechia,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2015,Czechia,Other liquid biofuels,Production capacity,Thousand tonnes per year,0.00
2015,Denmark,Pure biogasoline,Production capacity,Thousand tonnes per year,0.00
2015,Denmark,Pure biodiesels,Production capacity,Thousand tonnes per year,0.00
2015,Denmark,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2015,Denmark,Other liquid biofuels,Production capacity,Thousand tonnes per year,30.23
2015,Germany,Pure biogasoline,Production capacity,Thousand tonnes per year,769.00
2015,Germany,Pure biodiesels,Production capacity,Thousand tonnes per year,4212.00
2015,Germany,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2015,Germany,Other liquid biofuels,Production capacity,Thousand tonnes per year,1792.00
2015,Estonia,Pure biogasoline,Production capacity,Thousand tonnes per year,0.00
2015,Estonia,Pure biodiesels,Production capacity,Thousand tonnes per year,0.00
2015,Estonia,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2015,Estonia,Other liquid biofuels,Production capacity,Thousand tonnes per year,0.00
2015,Ireland,Pure biogasoline,Production capacity,Thousand tonnes per year,0.00
2015,Ireland,Pure biodiesels,Production capacity,Thousand tonnes per year,29.92
2015,Ireland,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2015,Ireland,Other liquid biofuels,Production capacity,Thousand tonnes per year,0.00
2015,Greece,Pure biogasoline,Production capacity,Thousand tonnes per year,0.00
2015,Greece,Pure biodiesels,Production capacity,Thousand tonnes per year,993.92
2015,Greece,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2015,Greece,Other liquid biofuels,Production capacity,Thousand tonnes per year,0.00
2015,Spain,Pure biogasoline,Production capacity,Thousand tonnes per year,464.00
2015,Spain,Pure biodiesels,Production capacity,Thousand tonnes per year,4237.00
2015,Spain,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2015,Spain,Other liquid biofuels,Production capacity,Thousand tonnes per year,0.00
2015,France,Pure biogasoline,Production capacity,Thousand tonnes per year,1091.80
2015,France,Pure biodiesels,Production capacity,Thousand tonnes per year,2759.96
2015,France,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2015,France,Other liquid biofuels,Production capacity,Thousand tonnes per year,40.00
2015,Croatia,Pure biogasoline,Production capacity,Thousand tonnes per year,0.00
2015,Croatia,Pure biodiesels,Production capacity,Thousand tonnes per year,63.84
2015,Croatia,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2015,Croatia,Other liquid biofuels,Production capacity,Thousand tonnes per year,0.00
2015,Italy,Pure biogasoline,Production capacity,Thousand tonnes per year,332.00
2015,Italy,Pure biodiesels,Production capacity,Thousand tonnes per year,2212.19
2015,Italy,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2015,Italy,Other liquid biofuels,Production capacity,Thousand tonnes per year,0.00
2015,Cyprus,Pure biogasoline,Production capacity,Thousand tonnes per year,0.00
2015,Cyprus,Pure biodiesels,Production capacity,Thousand tonnes per year,14.08
2015,Cyprus,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2015,Cyprus,Other liquid biofuels,Production capacity,Thousand tonnes per year,0.00
2015,Latvia,Pure biogasoline,Production capacity,Thousand tonnes per year,19.00
2015,Latvia,Pure biodiesels,Production capacity,Thousand tonnes per year,173.00
2015,Latvia,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2015,Latvia,Other liquid biofuels,Production capacity,Thousand tonnes per year,0.00
2015,Lithuania,Pure biogasoline,Production capacity,Thousand tonnes per year,20.00
2015,Lithuania,Pure biodiesels,Production capacity,Thousand tonnes per year,140.00
2015,Lithuania,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2015,Lithuania,Other liquid biofuels,Production capacity,Thousand tonnes per year,0.00
2015,Luxembourg,Pure biogasoline,Production capacity,Thousand tonnes per year,0.00
2015,Luxembourg,Pure biodiesels,Production capacity,Thousand tonnes per year,0.00
2015,Luxembourg,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2015,Luxembourg,Other liquid biofuels,Production capacity,Thousand tonnes per year,0.00
2015,Hungary,Pure biogasoline,Production capacity,Thousand tonnes per year,494.00
2015,Hungary,Pure biodiesels,Production capacity,Thousand tonnes per year,150.00
2015,Hungary,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2015,Hungary,Other liquid biofuels,Production capacity,Thousand tonnes per year,0.00
2015,Malta,Pure biogasoline,Production capacity,Thousand tonnes per year,0.00
2015,Malta,Pure biodiesels,Production capacity,Thousand tonnes per year,1.40
2015,Malta,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2015,Malta,Other liquid biofuels,Production capacity,Thousand tonnes per year,0.00
2015,Netherlands,Pure biogasoline,Production capacity,Thousand tonnes per year,0.00
2015,Netherlands,Pure biodiesels,Production capacity,Thousand tonnes per year,2176.00
2015,Netherlands,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2015,Netherlands,Other liquid biofuels,Production capacity,Thousand tonnes per year,0.00
2015,Austria,Pure biogasoline,Production capacity,Thousand tonnes per year,210.00
2015,Austria,Pure biodiesels,Production capacity,Thousand tonnes per year,645.50
2015,Austria,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2015,Austria,Other liquid biofuels,Production capacity,Thousand tonnes per year,645.50
2015,Poland,Pure biogasoline,Production capacity,Thousand tonnes per year,507.50
2015,Poland,Pure biodiesels,Production capacity,Thousand tonnes per year,1157.40
2015,Poland,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2015,Poland,Other liquid biofuels,Production capacity,Thousand tonnes per year,0.00
2015,Portugal,Pure biogasoline,Production capacity,Thousand tonnes per year,0.00
2015,Portugal,Pure biodiesels,Production capacity,Thousand tonnes per year,721.31
2015,Portugal,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2015,Portugal,Other liquid biofuels,Production capacity,Thousand tonnes per year,51.57
2015,Romania,Pure biogasoline,Production capacity,Thousand tonnes per year,80.00
2015,Romania,Pure biodiesels,Production capacity,Thousand tonnes per year,200.00
2015,Romania,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2015,Romania,Other liquid biofuels,Production capacity,Thousand tonnes per year,0.00
2015,Slovenia,Pure biogasoline,Production capacity,Thousand tonnes per year,0.00
2015,Slovenia,Pure biodiesels,Production capacity,Thousand tonnes per year,0.00
2015,Slovenia,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2015,Slovenia,Other liquid biofuels,Production capacity,Thousand tonnes per year,0.00
2015,Slovakia,Pure biogasoline,Production capacity,Thousand tonnes per year,112.00
2015,Slovakia,Pure biodiesels,Production capacity,Thousand tonnes per year,177.00
2015,Slovakia,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2015,Slovakia,Other liquid biofuels,Production capacity,Thousand tonnes per year,0.00
2015,Finland,Pure biogasoline,Production capacity,Thousand tonnes per year,40.00
2015,Finland,Pure biodiesels,Production capacity,Thousand tonnes per year,480.00
2015,Finland,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,1.00
2015,Finland,Other liquid biofuels,Production capacity,Thousand tonnes per year,50.00
2015,Sweden,Pure biogasoline,Production capacity,Thousand tonnes per year,200.80
2015,Sweden,Pure biodiesels,Production capacity,Thousand tonnes per year,310.01
2015,Sweden,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2015,Sweden,Other liquid biofuels,Production capacity,Thousand tonnes per year,60.00
2015,United Kingdom,Pure biogasoline,Production capacity,Thousand tonnes per year,714.60
2015,United Kingdom,Pure biodiesels,Production capacity,Thousand tonnes per year,290.70
2015,United Kingdom,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2015,United Kingdom,Other liquid biofuels,Production capacity,Thousand tonnes per year,0.00
2016,European Union - 27 countries (from 2020),Pure biogasoline,Production capacity,Thousand tonnes per year,5991.81
2016,European Union - 27 countries (from 2020),Pure biodiesels,Production capacity,Thousand tonnes per year,20717.60
2016,European Union - 27 countries (from 2020),Pure bio jet kerosene,Production capacity,Thousand tonnes per year,1.00
2016,European Union - 27 countries (from 2020),Other liquid biofuels,Production capacity,Thousand tonnes per year,4786.67
2016,Euro area - 19 countries  (from 2015),Pure biogasoline,Production capacity,Thousand tonnes per year,4447.18
2016,Euro area - 19 countries  (from 2015),Pure biodiesels,Production capacity,Thousand tonnes per year,18571.25
2016,Euro area - 19 countries  (from 2015),Pure bio jet kerosene,Production capacity,Thousand tonnes per year,1.00
2016,Euro area - 19 countries  (from 2015),Other liquid biofuels,Production capacity,Thousand tonnes per year,4686.22
2016,Belgium,Pure biogasoline,Production capacity,Thousand tonnes per year,408.00
2016,Belgium,Pure biodiesels,Production capacity,Thousand tonnes per year,450.00
2016,Belgium,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2016,Belgium,Other liquid biofuels,Production capacity,Thousand tonnes per year,71.15
2016,Bulgaria,Pure biogasoline,Production capacity,Thousand tonnes per year,27.00
2016,Bulgaria,Pure biodiesels,Production capacity,Thousand tonnes per year,160.00
2016,Bulgaria,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2016,Bulgaria,Other liquid biofuels,Production capacity,Thousand tonnes per year,0.00
2016,Czechia,Pure biogasoline,Production capacity,Thousand tonnes per year,160.00
2016,Czechia,Pure biodiesels,Production capacity,Thousand tonnes per year,420.00
2016,Czechia,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2016,Czechia,Other liquid biofuels,Production capacity,Thousand tonnes per year,0.00
2016,Denmark,Pure biogasoline,Production capacity,Thousand tonnes per year,0.00
2016,Denmark,Pure biodiesels,Production capacity,Thousand tonnes per year,0.00
2016,Denmark,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2016,Denmark,Other liquid biofuels,Production capacity,Thousand tonnes per year,14.74
2016,Germany,Pure biogasoline,Production capacity,Thousand tonnes per year,790.00
2016,Germany,Pure biodiesels,Production capacity,Thousand tonnes per year,4125.00
2016,Germany,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2016,Germany,Other liquid biofuels,Production capacity,Thousand tonnes per year,3828.00
2016,Estonia,Pure biogasoline,Production capacity,Thousand tonnes per year,0.00
2016,Estonia,Pure biodiesels,Production capacity,Thousand tonnes per year,0.00
2016,Estonia,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2016,Estonia,Other liquid biofuels,Production capacity,Thousand tonnes per year,0.00
2016,Ireland,Pure biogasoline,Production capacity,Thousand tonnes per year,0.00
2016,Ireland,Pure biodiesels,Production capacity,Thousand tonnes per year,29.92
2016,Ireland,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2016,Ireland,Other liquid biofuels,Production capacity,Thousand tonnes per year,0.00
2016,Greece,Pure biogasoline,Production capacity,Thousand tonnes per year,0.00
2016,Greece,Pure biodiesels,Production capacity,Thousand tonnes per year,993.92
2016,Greece,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2016,Greece,Other liquid biofuels,Production capacity,Thousand tonnes per year,0.00
2016,Spain,Pure biogasoline,Production capacity,Thousand tonnes per year,464.00
2016,Spain,Pure biodiesels,Production capacity,Thousand tonnes per year,4237.00
2016,Spain,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2016,Spain,Other liquid biofuels,Production capacity,Thousand tonnes per year,0.00
2016,France,Pure biogasoline,Production capacity,Thousand tonnes per year,1614.68
2016,France,Pure biodiesels,Production capacity,Thousand tonnes per year,2305.00
2016,France,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2016,France,Other liquid biofuels,Production capacity,Thousand tonnes per year,40.00
2016,Croatia,Pure biogasoline,Production capacity,Thousand tonnes per year,0.00
2016,Croatia,Pure biodiesels,Production capacity,Thousand tonnes per year,41.00
2016,Croatia,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2016,Croatia,Other liquid biofuels,Production capacity,Thousand tonnes per year,0.00
2016,Italy,Pure biogasoline,Production capacity,Thousand tonnes per year,332.00
2016,Italy,Pure biodiesels,Production capacity,Thousand tonnes per year,2212.19
2016,Italy,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2016,Italy,Other liquid biofuels,Production capacity,Thousand tonnes per year,0.00
2016,Cyprus,Pure biogasoline,Production capacity,Thousand tonnes per year,0.00
2016,Cyprus,Pure biodiesels,Production capacity,Thousand tonnes per year,5.00
2016,Cyprus,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2016,Cyprus,Other liquid biofuels,Production capacity,Thousand tonnes per year,0.00
2016,Latvia,Pure biogasoline,Production capacity,Thousand tonnes per year,19.00
2016,Latvia,Pure biodiesels,Production capacity,Thousand tonnes per year,173.00
2016,Latvia,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2016,Latvia,Other liquid biofuels,Production capacity,Thousand tonnes per year,0.00
2016,Lithuania,Pure biogasoline,Production capacity,Thousand tonnes per year,20.00
2016,Lithuania,Pure biodiesels,Production capacity,Thousand tonnes per year,140.00
2016,Lithuania,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2016,Lithuania,Other liquid biofuels,Production capacity,Thousand tonnes per year,0.00
2016,Luxembourg,Pure biogasoline,Production capacity,Thousand tonnes per year,0.00
2016,Luxembourg,Pure biodiesels,Production capacity,Thousand tonnes per year,0.00
2016,Luxembourg,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2016,Luxembourg,Other liquid biofuels,Production capacity,Thousand tonnes per year,0.00
2016,Hungary,Pure biogasoline,Production capacity,Thousand tonnes per year,499.50
2016,Hungary,Pure biodiesels,Production capacity,Thousand tonnes per year,157.00
2016,Hungary,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2016,Hungary,Other liquid biofuels,Production capacity,Thousand tonnes per year,0.00
2016,Malta,Pure biogasoline,Production capacity,Thousand tonnes per year,0.00
2016,Malta,Pure biodiesels,Production capacity,Thousand tonnes per year,1.40
2016,Malta,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2016,Malta,Other liquid biofuels,Production capacity,Thousand tonnes per year,0.00
2016,Netherlands,Pure biogasoline,Production capacity,Thousand tonnes per year,421.00
2016,Netherlands,Pure biodiesels,Production capacity,Thousand tonnes per year,1927.00
2016,Netherlands,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2016,Netherlands,Other liquid biofuels,Production capacity,Thousand tonnes per year,0.00
2016,Austria,Pure biogasoline,Production capacity,Thousand tonnes per year,220.50
2016,Austria,Pure biodiesels,Production capacity,Thousand tonnes per year,645.50
2016,Austria,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2016,Austria,Other liquid biofuels,Production capacity,Thousand tonnes per year,645.50
2016,Poland,Pure biogasoline,Production capacity,Thousand tonnes per year,600.60
2016,Poland,Pure biodiesels,Production capacity,Thousand tonnes per year,1035.90
2016,Poland,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2016,Poland,Other liquid biofuels,Production capacity,Thousand tonnes per year,0.00
2016,Portugal,Pure biogasoline,Production capacity,Thousand tonnes per year,0.00
2016,Portugal,Pure biodiesels,Production capacity,Thousand tonnes per year,721.31
2016,Portugal,Pure bio jet kerosene,Production capacity,Thousand tonnes per year,0.00
2016,Portugal,Other liquid biofuels,Production capacity,Thousand tonnes per year,51.57
2016,Romania,Pure biogasoline,Production capacity,Thousand tonnes per year,80.00
