"TIME","GEO","SIEC","PLANT_TEC","UNIT","Value"
"2013","Bulgaria","Hydro","Net maximum electrical capacity","Megawatt","3,203.000"
"2013","Bulgaria","Wind","Net maximum electrical capacity","Megawatt","683.000"
"2013","Bulgaria","Solar","Net maximum electrical capacity","Megawatt","1,020.000"
"2013","Bulgaria","Solid biofuels","Net maximum electrical capacity","Megawatt","30.000"
"2013","Czechia","Hydro","Net maximum electrical capacity","Megawatt","2,252.000"
"2013","Czechia","Wind","Net maximum electrical capacity","Megawatt","262.000"
"2013","Czechia","Solar","Net maximum electrical capacity","Megawatt","2,063.500"
"2013","Czechia","Solid biofuels","Net maximum electrical capacity","Megawatt","306.000"
"2013","Denmark","Hydro","Net maximum electrical capacity","Megawatt","8.733"
"2013","Denmark","Wind","Net maximum electrical capacity","Megawatt","4,818.923"
"2013","Denmark","Solar","Net maximum electrical capacity","Megawatt","571.000"
"2013","Denmark","Solid biofuels","Net maximum electrical capacity","Megawatt","918.719"
"2013","Germany (until 1990 former territory of the FRG)","Hydro","Net maximum electrical capacity","Megawatt","11,239.000"
"2013","Germany (until 1990 former territory of the FRG)","Wind","Net maximum electrical capacity","Megawatt","33,477.000"
"2013","Germany (until 1990 former territory of the FRG)","Solar","Net maximum electrical capacity","Megawatt","36,710.000"
"2013","Germany (until 1990 former territory of the FRG)","Solid biofuels","Net maximum electrical capacity","Megawatt","1,623.000"
"2013","Estonia","Hydro","Net maximum electrical capacity","Megawatt","8.000"
"2013","Estonia","Wind","Net maximum electrical capacity","Megawatt","248.000"
"2013","Estonia","Solar","Net maximum electrical capacity","Megawatt","0.000"
"2013","Estonia","Solid biofuels","Net maximum electrical capacity","Megawatt","150.000"
